,ABEV3 BZ EQUITY,ELET6 BZ EQUITY,BPAC11 BZ EQUITY,CSMG3 BZ EQUITY,FLRY3 BZ EQUITY,CCRO3 BZ EQUITY,CSNA3 BZ EQUITY,AZUL4 BZ EQUITY,EMBR3 BZ EQUITY,GFSA3 BZ EQUITY,CESP6 BZ EQUITY,BRAP4 BZ EQUITY,B3SA3 BZ EQUITY,ENAT3 BZ EQUITY,CIEL3 BZ EQUITY,GGBR4 BZ EQUITY,BRDT3 BZ EQUITY,CVCB3 BZ EQUITY,ENBR3 BZ EQUITY,BRFS3 BZ EQUITY,GNDI3 BZ EQUITY,BBAS3 BZ EQUITY,CMIG3 BZ EQUITY,CYRE3 BZ EQUITY,BRKM5 BZ EQUITY,ENGI11 BZ EQUITY,BBDC3 BZ EQUITY,CMIG4 BZ EQUITY,DTEX3 BZ EQUITY,GOAU4 BZ EQUITY,EQTL3 BZ EQUITY,BRML3 BZ EQUITY,BBDC4 BZ EQUITY,ECOR3 BZ EQUITY,CPLE6 BZ EQUITY,GOLL4 BZ EQUITY,YDUQ3 BZ EQUITY,EGIE3 BZ EQUITY,BRSR6 BZ EQUITY,CRFB3 BZ EQUITY,BBSE3 BZ EQUITY,EZTC3 BZ EQUITY,HAPV3 BZ EQUITY,BEEF3 BZ EQUITY,BTOW3 BZ EQUITY,CSAN3 BZ EQUITY,ELET3 BZ EQUITY,HGTX3 BZ EQUITY,HYPE3 BZ EQUITY,LAME4 BZ EQUITY,MULT3 BZ EQUITY,SEER3 BZ EQUITY,QUAL3 BZ EQUITY,TIET11 BZ EQUITY,IGTA3 BZ EQUITY,LIGT3 BZ EQUITY,RADL3 BZ EQUITY,TIMP3 BZ EQUITY,SLCE3 BZ EQUITY,MYPK3 BZ EQUITY,IRBR3 BZ EQUITY,RAIL3 BZ EQUITY,LINX3 BZ EQUITY,SMLS3 BZ EQUITY,NTCO3 BZ EQUITY,TOTS3 BZ EQUITY,ITSA4 BZ EQUITY,LREN3 BZ EQUITY,SMTO3 BZ EQUITY,ODPV3 BZ EQUITY,TRPL4 BZ EQUITY,RAPT4 BZ EQUITY,ITUB4 BZ EQUITY,MDIA3 BZ EQUITY,PETR3 BZ EQUITY,SULA11 BZ EQUITY,TUPY3 BZ EQUITY,RENT3 BZ EQUITY,MGLU3 BZ EQUITY,JBSS3 BZ EQUITY,SUZB3 BZ EQUITY,PETR4 BZ EQUITY,UGPA3 BZ EQUITY,SANB11 BZ EQUITY,MRFG3 BZ EQUITY,TAEE11 BZ EQUITY,POMO4 BZ EQUITY,USIM5 BZ EQUITY,SAPR11 BZ EQUITY,MRVE3 BZ EQUITY,KLBN11 BZ EQUITY,TEND3 BZ EQUITY,VALE3 BZ EQUITY,COGN3 BZ EQUITY,VIVT4 BZ EQUITY,PSSA3 BZ EQUITY,SBSP3 BZ EQUITY,PTBL3 BZ EQUITY,VVAR3 BZ EQUITY,PRNR3 BZ EQUITY,BPAN4 BZ EQUITY,GUAR3 BZ EQUITY,LOGN3 BZ EQUITY,SAPR4 BZ EQUITY,WEGE3 BZ EQUITY,MTRE3 BZ EQUITY,MOVI3 BZ EQUITY,CNTO3 BZ EQUITY,ARZZ3 BZ EQUITY,STBP3 BZ EQUITY,OIBR3 BZ EQUITY,ABCB4 BZ EQUITY,NEOE3 BZ EQUITY,BKBR3 BZ EQUITY,LCAM3 BZ EQUITY,SHOW3 BZ EQUITY,OIBR4 BZ EQUITY,ALPA4 BZ EQUITY,ALSO3 BZ EQUITY,HBOR3 BZ EQUITY,BIDI4 BZ EQUITY,UNIP6 BZ EQUITY,OMGE3 BZ EQUITY,GRND3 BZ EQUITY,POMO3 BZ EQUITY,DIRR3 BZ EQUITY,VIVA3 BZ EQUITY,GBIO33 BZ EQUITY,PMAM3 BZ EQUITY,LEVE3 BZ EQUITY,VLID3 BZ EQUITY,TCSA3 BZ EQUITY,CEAB3 BZ EQUITY,PRIO3 BZ EQUITY,AALR3 BZ EQUITY,ENEV3 BZ EQUITY,VULC3 BZ EQUITY,CGAS5 BZ EQUITY,ANIM3 BZ EQUITY,ALUP11 BZ EQUITY,PARD3 BZ EQUITY,KLBN4 BZ EQUITY,WIZS3 BZ EQUITY,CPFE3 BZ EQUITY,CLSC4 BZ EQUITY,ENGI3 BZ EQUITY,LWSA3 BZ EQUITY,APER3 BZ EQUITY,CAML3 BZ EQUITY,JHSF3 BZ EQUITY,BEES3 BZ EQUITY,SOMA3 BZ EQUITY,WHRL4 BZ EQUITY,SQIA3 BZ EQUITY,BRPR3 BZ EQUITY,SHUL4 BZ EQUITY,JSLG3 BZ EQUITY,AMBP3 BZ EQUITY,RLOG3 BZ EQUITY,GOAU3 BZ EQUITY,LOGG3 BZ EQUITY,FESA4 BZ EQUITY,MEAL3 BZ EQUITY,LJQQ3 BZ EQUITY,DMMO3 BZ EQUITY,TECN3 BZ EQUITY,SCAR3 BZ EQUITY,AGRO3 BZ EQUITY,CCPR3 BZ EQUITY,AURA33 BZ EQUITY,TIET3 BZ EQUITY,COCE5 BZ EQUITY,TRIS3 BZ EQUITY,EVEN3 BZ EQUITY,ITSA3 BZ EQUITY,DMVF3 BZ EQUITY,GEPA4 BZ EQUITY,LLIS3 BZ EQUITY,BBRK3 BZ EQUITY,BIDI11 BZ EQUITY,PGMN3 BZ EQUITY,BSEV3 BZ EQUITY,TGMA3 BZ EQUITY,AMAR3 BZ EQUITY,MILS3 BZ EQUITY,JPSA3 BZ EQUITY,LAVV3 BZ EQUITY,OFSA3 BZ EQUITY,HBSA3 BZ EQUITY,BMGB4 BZ EQUITY,LPSB3 BZ EQUITY,TFCO4 BZ EQUITY,PETZ3 BZ EQUITY,VAMO3 BZ EQUITY,MELK3 BZ EQUITY,PCAR3 BZ EQUITY,BMOB3 BZ EQUITY,ENJU3 BZ EQUITY,ESPA3 BZ EQUITY,BOAS3 BZ EQUITY,WEST3 BZ EQUITY,MDNE3 BZ EQUITY,CURY3 BZ EQUITY,INTB3 BZ EQUITY,ELMD3 BZ EQUITY,RDOR3 BZ EQUITY,MOSI3 BZ EQUITY,PLPL3 BZ EQUITY,ORVR3 BZ EQUITY,RRRP3 BZ EQUITY,MBLY3 BZ EQUITY,SEQL3 BZ EQUITY,CMIN3 BZ EQUITY,JALL3 BZ EQUITY,CASH3 BZ EQUITY,GMAT3 BZ EQUITY,OPCT3 BZ EQUITY,POWE3 BZ EQUITY,ALPK3 BZ EQUITY,NGRD3 BZ EQUITY,HBRE3 BZ EQUITY,CSED3 BZ EQUITY,AERI3 BZ EQUITY
2021-02-04,15.6,30.9,109.46,15.349,27.411,12.44,31.1,43.37,9.45,5.39,30.68,61.51,61.174,12.11,4.13,23.082,22.77,20.11,19.9,22.39,97.13,33.51,16.7,27.86,29.71,49.547,22.82,14.29,20.285,10.552,23.32,9.91,25.965,12.54,6.734,25.23,33.4,45.12,13.413,19.39,27.81,38.65,17.82,9.37,86.34,79.93,29.85,17.8,32.893,24.81,22.13,15.14,31.31,16.779,35.63,21.6,24.852,,36.85,14.17,7.12,21.5,38.06,21.89,50.41,29.72,10.762,41.266,30.21,14.033,25.217,14.15,27.973,31.05,29.27,39.58,22.4,69.6,25.31,25.1,64.66,28.82,22.78,41.071,14.28,33.14,2.92,13.15,21.79,19.98,28.01,29.25,85.441,4.62,,49.52,40.45,9.88,15.0,8.47,11.85,15.15,16.0,4.37,85.147,15.48,19.73,25.14,74.51,6.39,2.16,15.82,19.02,10.03,27.949,3.7,2.77,41.0,29.0,10.73,52.386,57.92,41.6,7.72,2.79,14.53,26.72,,9.39,19.37,8.83,9.06,12.36,75.88,10.97,18.233,8.85,162.805,11.043,25.7,21.779,5.51,8.13,33.13,52.3,17.846,28.98,39.71,11.233,7.63,5.18,15.16,7.8,22.77,9.068,13.7,9.96,25.26,19.87,9.489,33.426,21.77,3.63,20.07,1.0,1.3599999999999999,40.99,24.0,13.06,58.071,3.336,55.4,11.38,12.05,11.662,11.73,39.6,4.72,2.38,156.589,9.92,7.6,25.91,6.25,6.17,25.19,8.45,33.75,6.66,5.72,4.6,13.8,21.65,32.8,6.59,16.744,,20.9,21.67,10.1,,10.16,11.12,19.74,,73.4,19.8,6.68,,34.0,21.0,30.29,,,34.1,8.61,,,8.85,8.72,17.9,,11.97
2021-02-05,15.52,30.87,110.0,15.553,27.617,12.27,33.39,43.55,9.47,5.32,31.16,63.07,62.163,12.32,4.19,24.088,22.48,19.97,19.66,22.41,98.73,33.284,16.54,27.44,29.16,48.913,22.67,14.14,21.096,10.949,23.49,9.83,25.826,12.5,6.793,25.09,33.44,45.12,13.266,19.52,28.046,38.2,17.85,9.35,84.51,78.74,29.8,17.77,32.685,24.8,21.84,15.64,31.56,16.928,35.19,21.33,25.222,,37.16,14.16,6.91,21.35,38.3,21.95,50.97,29.56,10.702,40.937,30.6,13.933,25.256,14.28,27.854,31.75,29.68,40.18,22.08,68.87,25.85,25.15,66.5,29.02,23.063,41.42,14.31,33.13,2.9,13.73,22.21,19.75,28.46,29.2,88.694,4.63,,51.29,40.45,10.67,15.08,8.63,12.26,14.91,15.66,4.41,84.083,15.47,19.45,24.94,74.0,6.41,2.12,15.78,18.86,10.14,27.511,3.69,2.7199999999999998,40.45,28.57,10.68,50.497,58.71,42.14,7.78,2.71,14.42,27.06,,9.46,19.11,8.92,9.17,12.3,78.5,10.9,18.438,8.86,163.808,11.257,25.77,21.949,5.6,8.35,33.43,52.28,17.6,29.96,40.0,11.313,7.59,5.2,14.72,7.91,22.4,9.019,13.31,10.03,25.67,19.65,9.728,33.248,22.47,3.61,20.36,1.02,1.37,41.89,23.78,12.97,57.324,3.386,55.87,11.22,12.4,11.712,11.91,39.5,4.59,2.2800000000000002,151.3,10.44,7.8100000000000005,25.64,6.16,6.17,24.95,8.31,33.22,6.64,5.67,4.6899999999999995,13.31,21.66,32.5,6.75,17.018,,19.54,21.0,9.66,,10.28,11.19,20.0,,74.9,39.0,6.55,,34.57,26.4,29.65,,8.3,34.3,8.56,,18.02,8.84,8.53,18.5,,11.72
2021-02-08,14.94,30.39,114.15,15.417,27.421,12.2,34.61,44.59,9.63,5.91,31.13,63.27,61.242,12.3,4.06,23.889,22.43,19.87,19.5,23.1,98.07,33.196,16.66,28.75,28.63,49.567,22.261,14.16,20.822,10.84,23.34,9.75,25.276,12.74,6.78,25.76,33.36,45.02,13.177,19.68,27.623,38.12,18.07,9.42,84.07,85.49,29.69,17.58,32.705,24.52,21.6,15.32,32.07,16.898,35.5,21.02,25.332,,38.9,13.98,6.72,21.35,38.5,22.09,50.73,30.45,10.543,41.166,33.36,13.574,25.159,14.37,27.339,31.44,28.45,39.67,21.9,69.26,26.16,25.6,65.97,28.11,23.317,40.074,14.43,32.89,2.83,13.88,22.03,19.91,28.16,29.12,89.957,4.47,,49.86,39.74,9.61,15.22,8.38,13.04,14.78,15.71,4.38,85.078,15.12,19.56,24.68,74.56,6.55,2.11,15.42,18.92,10.29,27.372,3.64,2.71,39.42,28.72,10.73,53.446,57.53,42.81,7.58,2.71,14.7,26.7,,9.75,19.05,8.98,9.04,12.02,81.09,10.83,18.613,8.73,159.0,11.273,25.81,21.679,5.53,8.18,33.5,53.39,17.836,31.99,48.39,11.184,7.58,5.2,15.0,7.85,22.99,9.188,13.57,9.75,26.16,21.16,9.757,33.545,23.29,3.57,20.24,0.99,1.3900000000000001,40.92,24.0,12.96,56.951,3.386,55.89,11.33,12.15,11.533,11.79,39.36,4.5600000000000005,2.23,159.508,10.22,8.08,24.94,6.13,6.21,25.71,8.2,34.06,6.5,5.59,4.55,13.12,22.03,34.35,6.83,17.518,,18.16,20.0,9.21,,10.4,11.16,19.29,,73.5,41.03,6.58,,36.0,25.12,29.57,,9.04,32.56,8.33,,15.65,8.7,7.99,18.36,,11.9
2021-02-09,14.96,30.32,113.72,15.66,27.176,12.17,35.45,44.3,9.63,5.86,31.11,63.16,60.958,12.45,4.06,24.038,22.38,19.67,19.36,23.34,95.9,33.598,16.45,28.08,28.99,50.026,22.47,13.92,19.972,10.999,23.51,9.61,25.406,12.49,6.6899999999999995,25.0,32.84,44.87,13.423,19.49,28.105,36.84,17.7,9.53,83.0,83.58,29.83,17.22,32.497,24.27,21.38,14.96,31.86,16.739,34.96,21.04,25.582,,39.33,14.12,6.65,20.85,38.55,22.2,51.09,30.83,10.632,40.817,32.7,13.524000000000001,24.965,14.62,27.666,31.44,27.71,38.99,21.69,68.52,26.24,25.66,66.7,27.54,23.835,40.722,14.58,32.81,2.8,14.06,22.47,19.59,27.86,28.31,90.187,4.42,,49.44,42.56,10.28,14.93,8.15,13.1,14.7,15.24,4.44,84.59,15.31,19.29,23.96,75.05,6.55,2.11,15.7,18.7,10.09,27.143,3.68,2.69,39.99,28.37,10.57,51.636,56.79,43.36,7.59,2.65,14.68,27.03,,9.68,19.03,8.91,9.03,11.83,77.74,10.7,18.503,8.62,160.34,11.177,25.85,21.58,5.44,8.15,33.78,53.5,18.339,30.7,51.74,11.134,7.35,5.131,15.37,7.91,22.81,8.969,13.53,9.26,25.95,20.51,9.867,33.327,22.9,3.52,19.95,0.96,1.6099999999999999,40.94,23.95,12.97,55.504,3.396,55.94,10.97,12.03,11.553,11.7,39.35,4.5,2.14,155.339,9.98,7.82,24.3,6.06,6.2,25.16,8.29,34.01,6.4,5.6,4.47,13.2,22.65,33.91,6.84,17.582,22.0,19.22,19.41,9.63,,10.25,10.78,20.0,,74.25,37.1,6.39,,35.69,26.4,29.89,,8.7,31.45,8.39,,15.55,8.59,9.25,18.6,,11.85
2021-02-10,15.01,29.76,108.75,15.329,26.97,12.05,34.39,42.75,9.67,5.6899999999999995,30.9,63.06,58.832,12.24,3.91,23.461,22.33,19.23,19.01,23.07,93.38,33.137,15.91,27.65,28.81,49.411,22.251,13.73,18.761,10.701,23.31,9.47,25.127,12.22,6.63,24.26,32.0,45.1,13.187,19.41,28.243,35.4,17.24,9.3,82.54,83.95,29.27,16.88,32.447,23.82,21.25,14.46,32.13,16.369,34.43,20.51,25.422,,39.87,13.96,6.58,20.13,38.34,21.94,50.72,31.41,10.563,39.689,33.83,13.564,24.743,14.1,27.468,30.97,28.05,38.52,21.22,67.35,25.3,25.45,68.2,27.8,23.171,40.055,14.37,32.61,2.76,13.81,22.03,19.07,28.08,27.28,90.618,4.24,,49.15,41.2,9.47,14.35,8.05,12.75,14.34,15.02,4.35,85.605,14.65,18.98,23.25,74.0,6.59,2.04,15.26,19.18,9.75,26.704,3.5,2.63,39.21,27.46,10.13,48.787,54.35,42.06,7.44,2.63,14.26,26.4,,9.32,18.78,8.55,8.66,11.8,79.43,10.5,18.208,8.36,157.8,10.767,25.59,21.061,5.49,7.87,33.6,51.75,17.994,27.63,51.61,11.094,7.08,5.061,15.0,7.91,21.98,8.82,13.77,9.4,25.28,20.63,9.658,32.773,22.1,3.36,19.27,0.9,1.5699999999999998,40.0,23.1,12.66,54.496,3.296,54.98,10.5,11.56,11.403,11.5,39.2,4.45,2.07,145.392,10.02,7.7,23.65,5.88,5.9399999999999995,24.45,8.29,33.41,6.32,5.41,4.28,12.95,22.36,33.0,6.72,17.446,21.4,17.75,19.31,10.11,13.0,10.13,10.77,19.5,,72.6,31.35,6.38,,36.24,23.81,29.27,,8.5,29.71,8.25,,15.75,8.37,8.65,18.15,14.0,11.0
2021-02-11,14.95,29.97,111.6,15.66,27.548000000000002,12.32,33.02,43.04,10.02,5.62,30.4,62.8,59.097,12.87,3.92,23.998,22.65,18.85,19.02,22.98,96.48,33.265,16.04,28.03,29.33,49.889,22.311,13.74,18.517,10.899000000000001,23.39,9.45,25.157,12.37,6.717,24.11,33.1,45.82,13.167,20.28,28.164,35.71,17.62,9.51,85.6,86.4,29.68,17.09,33.507,24.3,21.35,14.31,32.37,16.479,34.48,20.61,25.951,,41.59,13.98,6.55,19.81,38.6,22.27,53.76,33.85,10.583,39.32,35.22,13.344,24.559,14.32,27.468,31.28,28.31,38.55,21.26,66.96,25.65,26.48,70.66,28.08,22.878,40.463,14.67,32.51,2.74,14.14,22.28,19.51,28.26,27.56,89.086,4.23,,48.64,42.14,9.24,14.6,8.0,12.8,14.57,15.07,4.41,86.57,14.64,18.87,23.11,74.53,6.63,2.03,15.33,18.85,10.38,26.545,3.5300000000000002,2.6,39.4,27.38,10.07,49.037,54.74,42.85,7.8100000000000005,2.65,14.44,25.67,,9.39,18.89,8.7,8.64,11.75,77.33,10.5,18.188,8.43,160.85,10.863,25.63,21.231,5.52,7.86,33.75,52.24,18.447,29.29,52.88,11.293,7.23,5.081,15.13,7.9,22.08,8.81,13.57,9.5,25.3,21.15,9.678,31.753,22.92,3.56,19.0,0.9,1.5699999999999998,39.59,23.13,12.43,54.608,3.326,54.82,10.59,11.63,11.433,11.2,39.23,4.46,2.08,146.961,10.3,7.6899999999999995,23.46,5.8100000000000005,5.95,24.61,8.2,35.0,6.44,5.35,4.21,13.5,22.24,33.17,6.77,17.504,22.16,17.89,18.75,10.41,11.9,10.36,10.8,19.43,,72.36,30.1,6.36,,35.18,22.56,28.87,,8.4,28.58,8.49,11.15,16.0,8.53,8.46,18.75,12.98,10.41
2021-02-12,14.79,30.21,109.0,15.466,27.764,12.46,32.83,42.86,10.08,5.71,29.62,62.6,58.646,12.86,3.66,23.998,22.25,19.9,18.92,23.3,95.09,33.079,15.6,28.35,30.22,49.918,22.361,13.53,18.459,10.879,23.56,9.47,25.157,12.5,6.589,24.14,32.76,45.9,13.0,20.15,28.01,35.7,17.2,9.58,85.41,87.59,30.04,17.13,33.497,24.61,21.39,14.12,32.23,16.459,35.0,20.43,25.851,,42.6,14.17,6.64,20.18,38.97,22.37,53.3,34.64,10.543,39.829,34.44,13.324,24.462,14.53,27.537,31.04,28.5,38.18,21.48,66.9,25.91,26.83,70.72,28.44,22.868,40.633,14.61,32.59,2.74,14.19,21.98,19.3,28.11,27.1,89.842,4.19,,48.17,41.68,9.17,14.48,7.95,12.56,14.59,15.22,4.35,86.242,14.24,18.88,23.27,76.0,6.62,2.04,15.56,18.72,10.52,26.515,3.56,2.64,38.66,27.24,10.1,50.996,53.7,42.45,7.88,2.63,14.25,26.02,,9.32,18.92,8.54,8.55,11.81,79.59,10.44,18.063,8.3,160.0,10.74,25.51,21.221,5.5,7.84,33.5,52.99,19.187,29.14,54.23,11.034,7.2,5.061,14.76,7.88,22.4,8.87,13.7,9.68,25.1,21.7,9.638,31.229,23.24,3.65,18.24,0.91,1.56,36.81,23.0,12.3,53.198,3.276,53.53,10.58,11.75,11.374,11.16,39.74,4.47,2.14,152.96,10.0,7.07,23.45,5.83,6.15,24.66,8.22,34.06,6.48,5.33,4.2,12.95,22.35,33.48,6.6899999999999995,17.788,22.2,17.5,19.0,10.27,11.59,10.35,10.54,19.97,,73.8,31.35,6.35,,35.79,21.55,28.46,,8.39,28.3,8.56,11.15,15.51,8.53,8.35,18.29,13.5,11.1
2021-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.81,,,,22.0,,,,,,,,,,,,,,
2021-02-17,15.27,30.18,109.32,15.407,27.666,12.45,33.78,43.33,11.5,5.86,29.58,64.01,57.813,13.58,3.68,24.346,22.25,19.5,18.76,23.25,95.5,32.696,15.31,28.21,30.52,49.352,22.131,13.24,18.166,11.108,22.95,9.35,25.137,12.35,6.5120000000000005,24.23,32.85,44.58,12.99,20.13,27.94,35.1,17.2,10.07,86.38,87.44,30.05,17.02,33.606,24.4,21.07,13.84,33.01,16.199,34.36,20.43,25.012,,41.85,14.26,6.77,20.2,38.86,22.28,53.09,34.08,10.483,40.478,34.03,13.234,24.074,14.56,27.884,31.78,29.68,38.25,21.51,65.91,25.5,27.64,72.39,29.59,22.78,41.01,15.22,32.32,2.66,15.01,21.69,18.97,28.48,26.31,92.196,4.26,,47.81,41.24,9.12,14.62,7.85,12.71,14.35,15.03,4.32,83.535,13.65,18.78,23.38,76.01,6.58,2.06,15.46,18.57,10.41,26.087,3.62,2.63,37.12,26.65,9.93,50.477,56.56,41.6,7.89,2.6,14.21,25.82,,9.5,19.13,8.51,8.37,11.8,87.11,10.4,17.465,8.38,158.7,10.7,25.18,21.998,5.54,7.02,32.86,53.4,19.019,30.05,60.39,11.054,7.15,5.071,14.5,7.87,21.95,8.73,13.3,9.53,24.83,21.47,9.748,31.031,23.79,3.61,17.97,0.94,1.6400000000000001,37.14,22.7,12.04,53.03,3.266,53.52,10.39,11.28,11.364,11.0,39.05,4.44,2.12,151.81,10.06,6.71,23.13,5.6899999999999995,6.02,23.82,7.91,34.22,6.52,5.35,4.11,13.0,23.17,34.65,6.45,17.578,21.8,16.31,18.81,10.11,11.29,10.62,10.44,19.92,17.5,73.68,30.5,6.42,22.0,37.7,21.0,28.79,8.5,8.7,28.73,8.41,11.14,15.74,8.57,8.28,18.3,14.0,10.98
2021-02-18,14.79,29.7,106.2,14.93,27.068,12.21,34.16,42.3,11.3,5.71,29.12,64.4,56.843,12.97,3.59,24.277,22.42,19.0,18.66,22.6,92.31,32.598,15.3,27.88,30.22,48.376,21.831,12.9,18.35,10.999,22.99,9.27,24.889,12.03,6.309,23.57,32.88,44.4,12.951,20.6,27.66,34.85,16.92,9.63,83.0,86.7,29.5,16.77,33.666,23.82,20.93,13.42,32.71,16.239,33.96,20.44,24.753,,41.53,13.9,6.65,20.3,38.63,22.09,51.75,33.9,10.294,39.928,35.28,13.224,24.219,14.23,27.686,30.86,29.43,37.52,21.77,64.61,25.04,27.07,74.04,29.27,21.988,40.41,14.82,31.92,2.63,14.83,21.32,18.54,28.9,25.88,93.201,4.2,,47.71,39.89,9.16,14.49,7.89,12.96,14.06,15.16,4.25,82.968,13.57,18.85,23.25,75.5,6.62,2.0,15.26,18.11,10.42,25.947,3.54,2.58,36.1,26.19,9.65,50.596,56.48,41.48,7.77,2.56,13.95,25.64,,9.32,18.97,8.54,7.99,11.85,88.41,10.43,17.43,8.23,156.7,10.343,25.14,20.972,5.67,6.61,32.75,53.6,18.566,30.53,56.38,10.696,7.42,5.061,14.66,7.88,21.8,8.600999999999999,13.2,9.42,24.58,21.36,9.748,31.031,24.72,3.59,18.1,0.9,1.55,37.15,22.5,12.05,52.19,3.2560000000000002,54.5,10.22,11.13,11.324,10.99,38.49,4.37,2.06,150.77,10.0,6.33,23.6,5.66,6.08,23.52,7.71,34.5,6.6,5.25,3.99,13.1,23.12,34.4,6.4,17.226,21.65,16.46,19.19,10.62,11.2,10.11,10.15,19.95,17.5,72.0,27.65,6.34,22.05,38.5,20.86,29.48,9.0,8.9,27.66,8.41,11.14,15.45,8.5,7.83,18.4,13.94,10.36
2021-02-19,14.89,29.29,106.9,14.852,27.176,12.17,35.26,43.7,11.62,5.73,29.44,65.19,56.873,12.76,3.57,24.784,22.86,18.64,18.63,22.46,93.13,31.981,15.23,27.58,30.65,48.21,21.751,12.74,18.3,11.207,22.64,9.22,24.679,12.07,6.326,23.79,32.75,44.41,12.971,20.66,27.67,34.94,17.24,9.41,88.65,87.79,29.11,16.65,34.091,24.15,20.67,13.6,32.75,16.159,34.0,20.04,25.022,,41.58,13.55,6.39,19.57,38.7,22.37,52.55,34.73,10.195,39.599,35.5,13.174,24.21,14.19,27.398,30.69,27.1,36.94,21.28,65.1,24.94,26.52,75.03,27.33,22.34,40.66,14.36,32.11,2.62,14.97,21.08,18.38,29.62,26.75,93.555,4.18,,48.13,39.25,8.94,14.0,7.85,13.45,13.94,15.39,4.23,82.829,14.1,19.37,24.24,77.0,6.47,2.02,15.38,17.82,10.31,26.396,3.51,2.54,36.6,26.15,9.46,52.756,54.54,41.72,7.6899999999999995,2.52,14.35,25.88,,9.46,18.76,8.36,7.9,11.47,88.89,10.33,17.363,7.92,156.71,10.46,25.08,20.354,5.83,6.33,32.63,52.8,18.704,34.99,50.87,10.577,7.2,5.051,14.5,7.85,23.63,8.611,13.15,9.44,25.05,21.58,9.807,32.575,25.57,3.5300000000000002,18.19,0.9,1.56,37.15,22.65,11.89,51.816,3.2359999999999998,54.33,10.32,11.15,11.284,10.55,38.5,4.36,2.05,159.098,10.07,6.53,23.45,5.62,5.88,23.32,7.61,34.69,6.7,5.08,3.91,13.25,23.8,35.5,6.28,17.788,22.4,15.88,19.0,10.5,11.81,10.05,10.36,19.99,17.4,73.02,28.3,6.27,21.96,37.87,23.01,31.25,9.05,8.85,27.74,8.35,11.15,15.5,8.44,7.83,18.2,13.83,10.17
2021-02-22,14.58,29.24,103.9,14.56,26.195,11.32,35.78,41.73,12.48,5.15,27.8,63.35,54.61,13.12,3.74,24.665,21.21,17.71,18.05,21.5,94.04,28.256,14.7,25.94,30.01,45.78,20.512,12.3,18.51,11.128,21.87,8.96,23.06,11.41,6.014,22.58,31.58,42.3,12.273,20.25,26.58,33.46,16.79,9.06,89.67,81.99,28.91,16.32,33.339,28.95,20.14,13.02,31.61,15.8,32.88,18.97,24.503,,40.07,12.86,6.1,19.09,38.75,22.46,51.23,33.49,9.727,38.271,33.37,13.114,23.415,13.54,25.404,29.62,21.55,36.45,20.4,61.09,24.25,25.54,76.88,21.45,20.591,39.03,13.88,31.28,2.52,14.99,20.7,17.7,30.57,26.49,91.24,3.98,,46.92,37.58,8.99,12.94,7.5600000000000005,12.52,13.3,14.9,4.18,82.311,13.0,18.79,23.25,77.28,6.14,1.87,14.98,17.47,10.2,25.121,3.44,2.36,36.08,25.21,8.91,52.546,52.67,40.58,7.47,2.48,13.46,26.0,,9.1,18.05,7.95,7.76,11.6,92.19,9.82,17.06,7.68,153.0,10.4,24.73,19.487,5.96,6.74,30.35,50.5,17.826999999999998,32.86,48.7,10.298,6.89,5.011,14.2,7.71,22.4,8.452,12.93,9.07,24.51,20.41,9.738,31.783,24.79,3.36,18.38,0.86,1.5,36.98,22.75,11.6,52.143,3.166,52.29,10.0,10.64,11.095,10.39,37.41,4.17,1.96,158.638,9.8,6.3,22.7,5.45,5.73,22.81,7.39,33.82,6.85,4.9,3.81,13.5,23.34,34.8,6.01,17.884,22.9,16.83,19.08,10.72,11.33,10.14,9.92,19.38,16.72,70.96,28.35,6.08,21.9,39.2,23.17,30.62,9.29,8.47,26.4,8.32,10.85,14.5,8.55,7.2,17.3,13.44,10.1
